Regiao - Sigla,Estado - Sigla,Municipio,Revenda,CNPJ da Revenda,Nome da Rua,Numero Rua,Complemento,Bairro,Cep,Produto,Data da Coleta,Valor de Venda,Valor de Compra,Unidade de Medida,Bandeira,Data Formatada,Mes,Ano,Data da Carga ETL
SE,ES,CACHOEIRO DE ITAPEMIRIM,AUTO POSTO BANDEIRA LTDA,00.995.933/0001-66,AVENIDA BOLIVAR DE ABREU,154,154 A 162,AQUIDABAN,29308-162,GASOLINA ADITIVADA,03/02/2023,5.45,,R$ / litro,BRANCA,2023-03-02,3,2023,2023-11-23
SE,ES,CACHOEIRO DE ITAPEMIRIM,AUTO POSTO BANDEIRA LTDA,00.995.933/0001-66,AVENIDA BOLIVAR DE ABREU,154,154 A 162,AQUIDABAN,29308-162,GASOLINA,03/02/2023,5.37,,R$ / litro,BRANCA,2023-03-02,3,2023,2023-11-23
SE,ES,CACHOEIRO DE ITAPEMIRIM,AUTO POSTO BANDEIRA LTDA,00.995.933/0001-66,AVENIDA BOLIVAR DE ABREU,154,154 A 162,AQUIDABAN,29308-162,DIESEL S10,03/02/2023,6.19,,R$ / litro,BRANCA,2023-03-02,3,2023,2023-11-23
SE,ES,CACHOEIRO DE ITAPEMIRIM,V. F. COMBUSTIVEIS LTDA,09.502.745/0001-23,AVENIDA JOSE FELIX CHEIM,920,930                       LINHA VERMELHA,ZUMBI,29302-018,DIESEL S10,03/02/2023,5.89,,R$ / litro,BRANCA,2023-03-02,3,2023,2023-11-23
SE,ES,CACHOEIRO DE ITAPEMIRIM,V. F. COMBUSTIVEIS LTDA,09.502.745/0001-23,AVENIDA JOSE FELIX CHEIM,920,930                       LINHA VERMELHA,ZUMBI,29302-018,GASOLINA ADITIVADA,03/02/2023,5.39,,R$ / litro,BRANCA,2023-03-02,3,2023,2023-11-23
SE,ES,CACHOEIRO DE ITAPEMIRIM,V. F. COMBUSTIVEIS LTDA,09.502.745/0001-23,AVENIDA JOSE FELIX CHEIM,920,930                       LINHA VERMELHA,ZUMBI,29302-018,GASOLINA,03/02/2023,5.39,,R$ / litro,BRANCA,2023-03-02,3,2023,2023-11-23
NE,RN,CAICO,POSTO DO MOINHO EIRELI,13.731.791/0001-71,"RODOVIA BR 427 KM 104,4",S/N,,ZONA RURAL,59300-000,ETANOL,03/02/2023,4.39,,R$ / litro,ALESAT,2023-03-02,3,2023,2023-11-23
NE,RN,CAICO,POSTO DO MOINHO EIRELI,13.731.791/0001-71,"RODOVIA BR 427 KM 104,4",S/N,,ZONA RURAL,59300-000,DIESEL S10,03/02/2023,6.65,,R$ / litro,ALESAT,2023-03-02,3,2023,2023-11-23
NE,RN,CAICO,POSTO DO MOINHO EIRELI,13.731.791/0001-71,"RODOVIA BR 427 KM 104,4",S/N,,ZONA RURAL,59300-000,DIESEL,03/02/2023,6.49,,R$ / litro,ALESAT,2023-03-02,3,2023,2023-11-23
NE,RN,CAICO,POSTO DO MOINHO EIRELI,13.731.791/0001-71,"RODOVIA BR 427 KM 104,4",S/N,,ZONA RURAL,59300-000,GASOLINA ADITIVADA,03/02/2023,5.49,,R$ / litro,ALESAT,2023-03-02,3,2023,2023-11-23
NE,RN,CAICO,POSTO DO MOINHO EIRELI,13.731.791/0001-71,"RODOVIA BR 427 KM 104,4",S/N,,ZONA RURAL,59300-000,GASOLINA,03/02/2023,5.49,,R$ / litro,ALESAT,2023-03-02,3,2023,2023-11-23
SE,ES,CACHOEIRO DE ITAPEMIRIM,AUTO POSTO GUANDU LTDA,16.600.774/0001-93,RODOVIA MAURO MIRANDA MADUREIRA,181,: 181/193;,TEIXEIRA LEITE,29310-290,DIESEL S10,03/02/2023,5.99,,R$ / litro,ATLÂNTICA,2023-03-02,3,2023,2023-11-23
SE,ES,CACHOEIRO DE ITAPEMIRIM,AUTO POSTO GUANDU LTDA,16.600.774/0001-93,RODOVIA MAURO MIRANDA MADUREIRA,181,: 181/193;,TEIXEIRA LEITE,29310-290,GASOLINA ADITIVADA,03/02/2023,5.39,,R$ / litro,ATLÂNTICA,2023-03-02,3,2023,2023-11-23
SE,ES,CACHOEIRO DE ITAPEMIRIM,AUTO POSTO GUANDU LTDA,16.600.774/0001-93,RODOVIA MAURO MIRANDA MADUREIRA,181,: 181/193;,TEIXEIRA LEITE,29310-290,GASOLINA,03/02/2023,5.39,,R$ / litro,ATLÂNTICA,2023-03-02,3,2023,2023-11-23
SE,ES,CACHOEIRO DE ITAPEMIRIM,POSTO ZARDO E MULINARI LTDA,20.764.894/0001-01,AVENIDA JONES DOS SANTOS NEVES,237,: 237 A 251;,SANTO ANTONIO,29300-500,GASOLINA,03/02/2023,5.72,,R$ / litro,VIBRA ENERGIA,2023-03-02,3,2023,2023-11-23
SE,ES,CACHOEIRO DE ITAPEMIRIM,POSTO ZARDO E MULINARI LTDA,20.764.894/0001-01,AVENIDA JONES DOS SANTOS NEVES,237,: 237 A 251;,SANTO ANTONIO,29300-500,DIESEL S10,03/02/2023,5.99,,R$ / litro,VIBRA ENERGIA,2023-03-02,3,2023,2023-11-23
SE,ES,CACHOEIRO DE ITAPEMIRIM,POSTO ZARDO E MULINARI LTDA,20.764.894/0001-01,AVENIDA JONES DOS SANTOS NEVES,237,: 237 A 251;,SANTO ANTONIO,29300-500,GASOLINA ADITIVADA,03/02/2023,5.92,,R$ / litro,VIBRA ENERGIA,2023-03-02,3,2023,2023-11-23
