Regiao - Sigla,Estado - Sigla,Municipio,Revenda,CNPJ da Revenda,Nome da Rua,Numero Rua,Complemento,Bairro,Cep,Produto,Data da Coleta,Valor de Venda,Valor de Compra,Unidade de Medida,Bandeira,Data Formatada,Mes,Ano,Data da Carga ETL
CO,GO,CALDAS NOVAS,AUTO POSTO THERMAS LTDA.,04.016.141/0001-53,AVENIDA CORONEL BENTO DE GODOY,613,QUADRA 21,CENTRO,75680-001,ETANOL,10/03/2023,4.27,,R$ / litro,BRANCA,2023-10-03,10,2023,2023-11-23
CO,GO,CALDAS NOVAS,AUTO POSTO THERMAS LTDA.,04.016.141/0001-53,AVENIDA CORONEL BENTO DE GODOY,613,QUADRA 21,CENTRO,75680-001,DIESEL S10,10/03/2023,5.69,,R$ / litro,BRANCA,2023-10-03,10,2023,2023-11-23
CO,GO,CALDAS NOVAS,AUTO POSTO THERMAS LTDA.,04.016.141/0001-53,AVENIDA CORONEL BENTO DE GODOY,613,QUADRA 21,CENTRO,75680-001,GASOLINA ADITIVADA,10/03/2023,5.87,,R$ / litro,BRANCA,2023-10-03,10,2023,2023-11-23
CO,GO,CALDAS NOVAS,AUTO POSTO THERMAS LTDA.,04.016.141/0001-53,AVENIDA CORONEL BENTO DE GODOY,613,QUADRA 21,CENTRO,75680-001,GASOLINA,10/03/2023,5.87,,R$ / litro,BRANCA,2023-10-03,10,2023,2023-11-23
CO,GO,CALDAS NOVAS,AUTO POSTO SANDE EIRELI,03.388.667/0001-00,AVENIDA CEL BENTO DE GODOY,1995,QD 01 LT 21,JARDIM HANASHIRO,75690-000,ETANOL,10/03/2023,4.07,,R$ / litro,IPIRANGA,2023-10-03,10,2023,2023-11-23
CO,GO,CALDAS NOVAS,AUTO POSTO SANDE EIRELI,03.388.667/0001-00,AVENIDA CEL BENTO DE GODOY,1995,QD 01 LT 21,JARDIM HANASHIRO,75690-000,DIESEL S10,10/03/2023,6.09,,R$ / litro,IPIRANGA,2023-10-03,10,2023,2023-11-23
CO,GO,CALDAS NOVAS,AUTO POSTO SANDE EIRELI,03.388.667/0001-00,AVENIDA CEL BENTO DE GODOY,1995,QD 01 LT 21,JARDIM HANASHIRO,75690-000,DIESEL,10/03/2023,5.69,,R$ / litro,IPIRANGA,2023-10-03,10,2023,2023-11-23
CO,GO,CALDAS NOVAS,AUTO POSTO SANDE EIRELI,03.388.667/0001-00,AVENIDA CEL BENTO DE GODOY,1995,QD 01 LT 21,JARDIM HANASHIRO,75690-000,GASOLINA ADITIVADA,10/03/2023,5.59,,R$ / litro,IPIRANGA,2023-10-03,10,2023,2023-11-23
CO,GO,CALDAS NOVAS,AUTO POSTO SANDE EIRELI,03.388.667/0001-00,AVENIDA CEL BENTO DE GODOY,1995,QD 01 LT 21,JARDIM HANASHIRO,75690-000,GASOLINA,10/03/2023,5.59,,R$ / litro,IPIRANGA,2023-10-03,10,2023,2023-11-23
CO,GO,CALDAS NOVAS,AUTO POSTO DO TURISTA LTDA - ME,02.279.387/0001-92,RUA PEDRO BRANCO DE SOUZA,7,QD. 11 LT. 06,CENTRO,75690-000,ETANOL,10/03/2023,4.27,,R$ / litro,IPIRANGA,2023-10-03,10,2023,2023-11-23
CO,GO,CALDAS NOVAS,AUTO POSTO DO TURISTA LTDA - ME,02.279.387/0001-92,RUA PEDRO BRANCO DE SOUZA,7,QD. 11 LT. 06,CENTRO,75690-000,DIESEL S10,10/03/2023,6.29,,R$ / litro,IPIRANGA,2023-10-03,10,2023,2023-11-23
CO,GO,CALDAS NOVAS,AUTO POSTO DO TURISTA LTDA - ME,02.279.387/0001-92,RUA PEDRO BRANCO DE SOUZA,7,QD. 11 LT. 06,CENTRO,75690-000,GASOLINA ADITIVADA,10/03/2023,5.87,,R$ / litro,IPIRANGA,2023-10-03,10,2023,2023-11-23
CO,GO,CALDAS NOVAS,AUTO POSTO DO TURISTA LTDA - ME,02.279.387/0001-92,RUA PEDRO BRANCO DE SOUZA,7,QD. 11 LT. 06,CENTRO,75690-000,GASOLINA,10/03/2023,5.87,,R$ / litro,IPIRANGA,2023-10-03,10,2023,2023-11-23
CO,GO,GOIANIA,PADUA E LEMOS LTDA,01.941.841/0001-66,AVENIDA ANHANGUERA,11552,QUADRA 02 LOTE 04,BAIRRO CAPUAVA,74450-010,ETANOL,10/03/2023,4.24,,R$ / litro,VIBRA ENERGIA,2023-10-03,10,2023,2023-11-23
CO,GO,GOIANIA,PADUA E LEMOS LTDA,01.941.841/0001-66,AVENIDA ANHANGUERA,11552,QUADRA 02 LOTE 04,BAIRRO CAPUAVA,74450-010,DIESEL S10,10/03/2023,5.79,,R$ / litro,VIBRA ENERGIA,2023-10-03,10,2023,2023-11-23
CO,GO,GOIANIA,PADUA E LEMOS LTDA,01.941.841/0001-66,AVENIDA ANHANGUERA,11552,QUADRA 02 LOTE 04,BAIRRO CAPUAVA,74450-010,GASOLINA,10/03/2023,5.74,,R$ / litro,VIBRA ENERGIA,2023-10-03,10,2023,2023-11-23
CO,GO,GOIANIA,AUTO POSTO KA LTDA,02.997.632/0001-05,AVENIDA GABRIEL HENRIQUE DE ARAUJO,1240,QUADRA20                  LOTE  1/3,RESIDENCIAL GOIANIA VIVA,74484-420,ETANOL,10/03/2023,4.19,,R$ / litro,BRANCA,2023-10-03,10,2023,2023-11-23
CO,GO,GOIANIA,AUTO POSTO KA LTDA,02.997.632/0001-05,AVENIDA GABRIEL HENRIQUE DE ARAUJO,1240,QUADRA20                  LOTE  1/3,RESIDENCIAL GOIANIA VIVA,74484-420,GASOLINA,10/03/2023,5.69,,R$ / litro,BRANCA,2023-10-03,10,2023,2023-11-23
